Popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_in min/ms,time_signature,Class
45.0,0.492,0.567,5.0,-6.159,1,0.0327,0.000114,0.536,0.358,0.245,111.01,323373.0,4,5
73.0,0.549,0.754,6.0,-4.011,0,0.0407,0.000675,6.24e-06,0.0912,0.828,139.052,189693.0,4,2
48.0,0.491,0.834,2.0,-11.204,1,0.0571,0.26,1.07e-05,0.196,0.481,124.122,4.77445,4,5
20.0,0.525,0.79,4.0,-7.903,1,0.0979,0.107,2.22e-05,0.11,0.405,162.081,173213.0,4,5
41.0,0.372,0.644,11.0,-13.5,1,0.0636,0.0188,0.213,0.312,0.236,116.433,532027.0,3,5
43.0,0.302,0.907,9.0,-4.644,0,0.0708,0.000784,0.828,0.148,0.0624,111.539,328094.0,1,3
32.0,0.745,0.471,4.0,-6.455,1,0.0399,0.0848,0.000158,0.153,0.846,85.507,195864.0,4,5
33.0,0.52,0.954,1.0,-3.882,1,0.0658,0.000736,0.866,0.349,0.609,104.914,272280.0,4,3
51.0,0.506,0.68,2.0,-5.639,0,0.0406,0.452,3.29e-06,0.278,0.631,89.786,189333.0,4,0
47.0,0.522,0.992,3.0,-3.234,0,0.114,0.000585,0.00093,0.665,0.365,124.983,226213.0,4,3
54.0,0.359,0.83,5.0,-5.723,1,0.0725,0.000217,3.83e-05,0.0601,0.205,76.727,347867.0,4,3
62.0,0.568,0.453,4.0,-7.453,1,0.0258,0.626,0.0224,0.135,0.224,134.996,271420.0,4,4
45.0,0.222,0.597,5.0,-10.924,1,0.056,0.265,0.155,0.411,0.251,80.654,1121253.0,3,5
31.0,0.489,0.925,7.0,-4.679,1,0.0644,7.37e-05,0.00543,0.347,0.651,169.832,172387.0,4,5
37.0,0.204,0.00301,3.0,-32.42,1,0.0482,0.991,0.887,0.0792,0.0387,72.248,243307.0,5,0
36.0,0.302,0.686,9.0,-5.655,1,0.0496,0.0234,0.00013,0.28,0.489,150.432,316000.0,4,3
31.0,0.444,0.979,8.0,-4.319,1,0.158,0.000188,6.61e-05,0.293,0.277,161.978,181507.0,4,3
49.0,0.353,0.392,2.0,-13.039,1,0.0339,0.931,0.0439,0.337,0.168,84.586,260025.0,4,2
50.0,0.419,0.613,7.0,-8.995,1,0.0316,0.0523,6.35e-05,0.361,0.733,112.638,317307.0,4,5
53.0,0.61,0.884,4.0,-4.612,0,0.0347,0.000264,0.00116,0.0892,0.546,113.968,291360.0,4,5
30.0,0.627,0.5,9.0,-9.615,0,0.046,0.0957,0.0385,0.522,0.353,120.025,178711.0,4,4
37.0,0.619,0.726,8.0,-5.305,0,0.0278,0.0167,0.00018,0.0596,0.831,134.999,191813.0,4,5
41.0,0.534,0.649,2.0,-5.526,1,0.041,0.0438,0.00474,0.0946,0.528,159.88,255118.0,4,1
51.0,0.694,0.812,11.0,-6.473,0,0.0355,0.0666,0.000533,0.211,0.522,129.988,221693.0,4,5
38.0,0.607,0.159,1.0,-12.223,1,0.0326,0.879,0.0215,0.182,0.662,162.005,177907.0,3,1
32.0,0.715,0.601,6.0,-13.251,1,0.303,0.0495,0.000902,0.447,0.802,123.45,169551.0,4,2
23.0,0.343,0.928,5.0,-9.02,1,0.0673,2.82e-06,0.895,0.171,0.27,134.119,298991.0,4,3
27.0,0.533,0.82,6.0,-6.341,0,0.0295,0.0887,0.000524,0.141,0.896,154.983,168101.0,4,2
54.0,0.761,0.6,7.0,-7.348,1,0.0765,0.269,0.864,0.108,0.557,96.015,199036.0,4,2
65.0,0.811,0.452,7.0,-8.676,1,0.115,0.162,0.00305,0.12,0.556,121.058,199006.0,4,2
63.0,0.286,0.914,7.0,-3.929,1,0.0905,4.94e-05,0.000255,0.0838,0.485,140.042,197853.0,4,3
49.0,0.683,0.806,9.0,-7.574,1,0.042,0.125,0.000548,0.191,0.962,118.032,3.95155,4,5
22.0,0.428,0.974,7.0,-5.007,1,0.0856,2.08e-05,8.11e-06,0.388,0.243,101.559,138646.0,4,5
78.0,0.801,0.795,1.0,-5.115,0,0.0504,0.0417,0.000113,0.0717,0.754,79.028,163253.0,4,4
58.0,0.158,0.572,7.0,-6.293,0,0.0346,0.000926,0.893,0.144,0.347,79.176,223933.0,3,3
34.0,0.202,0.458,2.0,-8.776,1,0.0298,0.0092,0.00187,0.309,0.0962,75.034,356173.0,4,3
57.0,0.63,0.772,2.0,-8.366,0,0.0251,0.124,0.000432,0.116,0.717,128.133,230907.0,4,2
31.0,0.554,0.727,7.0,-8.132,1,0.0264,0.285,7.79e-06,0.267,0.582,97.47,369400.0,4,1
35.0,0.334,0.971,4.0,-4.853,0,0.267,4.09e-05,0.0372,0.131,0.166,200.163,303600.0,4,3
53.0,0.352,0.65,5.0,-13.169,1,0.0415,0.00254,0.286,0.174,0.464,123.607,343160.0,4,3
53.0,0.336,0.909,4.0,-11.019,1,0.039,0.204,0.0211,0.333,0.956,172.162,143227.0,4,1
51.0,0.924,0.651,7.0,-3.894,1,0.124,0.0203,0.0069,0.059,0.898,126.947,261920.0,4,0
51.0,0.849,0.744,11.0,-9.744,0,0.0891,0.236,0.157,0.0776,0.312,122.019,271475.0,4,2
57.0,0.326,0.995,1.0,-4.38,1,0.147,9.41e-05,0.386,0.145,0.092,105.459,291773.0,4,3
63.0,0.48,0.311,9.0,-7.887,1,0.0258,0.313,1.52e-05,0.113,0.162,86.15,391829.0,4,2
45.0,0.72,0.674,9.0,-7.83,1,0.0294,0.194,0.000386,0.0946,0.97,148.045,229381.0,4,5
24.0,0.547,0.817,11.0,-11.861,0,0.0362,0.0266,0.666,0.0767,0.856,114.976,200121.0,4,2
11.0,0.513,0.977,8.0,-1.821,1,0.145,0.000509,0.708,0.057,0.134,140.027,204657.0,4,3
70.0,0.572,0.621,2.0,-7.298,1,0.0336,0.543,2.19e-06,0.124,0.35,159.989,3.12573333,4,4
74.0,0.933,0.528,5.0,-6.472,0,0.162,0.112,0.329,0.163,0.756,109.975,3.57755,4,5
56.0,0.574,0.625,7.0,-6.249,1,0.0304,0.0366,0.000243,0.114,0.281,126.923,189385.0,4,5
19.0,0.328,0.893,3.0,-10.854,1,0.0594,0.353,0.441,0.0763,0.508,135.322,188546.0,4,1
42.0,0.567,0.532,2.0,-9.171,1,0.0324,0.191,0.000269,0.143,0.196,122.987,214634.0,4,0
71.0,0.308,0.873,8.0,-4.542,1,0.0533,0.00022,0.000729,0.0974,0.686,143.519,206587.0,4,5
44.0,0.602,0.496,10.0,-9.765,0,0.0407,0.386,0.87,0.112,0.504,158.433,340197.0,4,2
18.0,0.982,0.641,8.0,-4.956,1,0.0553,0.000222,0.291,0.0563,0.866,131.023,355413.0,3,0
71.0,0.409,0.92,11.0,-5.439,0,0.12,0.00719,0.00105,0.0823,0.37,145.085,290960.0,4,3
35.0,0.516,0.55,6.0,-7.304,1,0.0387,0.315,0.0469,0.261,0.719,178.42,261990.0,4,1
23.0,0.875,0.408,10.0,-10.056,1,0.247,0.841,0.183,0.0579,0.472,131.972,150828.0,4,2
59.0,0.569,0.901,9.0,-5.197,1,0.0544,0.00555,0.26,0.16,0.839,133.194,259413.0,4,3
51.0,0.253,0.0118,8.0,-33.838,1,0.042,0.952,0.614,0.245,0.149,82.843,316167.0,3,0
46.0,0.214,0.349,11.0,-12.987,0,0.0323,0.8,0.212,0.0745,0.0651,130.291,277113.0,4,2
33.0,0.159,0.76,1.0,-5.09,1,0.0402,0.485,0.00369,0.933,0.551,189.333,6.124883333,4,4
28.0,0.26,0.837,9.0,-3.526,1,0.0455,0.00172,0.685,0.0604,0.486,185.972,121560.0,4,2
58.0,0.758,0.896,9.0,-3.311,1,0.0501,0.173,3.18e-05,0.136,0.797,94.911,207027.0,4,5
56.0,0.734,0.615,7.0,-8.519,1,0.0562,0.0966,3.15e-06,0.122,0.289,115.993,169768.0,4,4
44.0,0.369,0.792,11.0,-4.591,1,0.0494,5.52e-05,0.000577,0.109,0.391,178.193,221747.0,4,5
45.0,0.561,0.823,2.0,-4.851,1,0.097,0.0029,0.00017,0.492,0.525,93.504,200760.0,4,5
39.0,0.224,0.956,4.0,-5.52,0,0.119,0.0598,2.65e-05,0.152,0.394,154.166,306160.0,4,3
63.0,0.501,0.988,1.0,-3.339,1,0.12,6.02e-05,5.54e-05,0.394,0.192,94.953,221748.0,4,5
64.0,0.838,0.699,7.0,-7.216,1,0.0521,0.0608,0.87,0.0926,0.386,124.137,246167.0,4,4
36.0,0.229,0.99,4.0,-2.901,1,0.158,0.000189,0.0447,0.263,0.173,164.892,184773.0,4,3
56.0,0.41,0.763,4.0,-7.904,1,0.338,0.274,1.36e-05,0.0553,0.649,172.295,284333.0,4,5
67.0,0.465,0.865,11.0,-9.573,0,0.098,0.018,0.00135,0.0769,0.677,117.528,237893.0,4,5
53.0,0.655,0.9,7.0,-6.267,1,0.0423,0.0447,0.205,0.269,0.885,109.984,252631.0,4,5
25.0,0.381,0.597,2.0,-8.669,1,0.0313,0.521,0.000247,0.203,0.463,174.108,274764.0,4,2
31.0,0.364,0.968,1.0,-2.792,1,0.0547,6.92e-06,0.0655,0.0904,0.626,166.857,185527.0,4,3
21.0,0.482,0.513,5.0,-8.54,0,0.0315,0.00307,0.928,0.106,0.16,146.218,148870.0,4,2
40.0,0.405,0.963,6.0,-2.115,0,0.133,0.000911,0.00476,0.188,0.403,175.068,243000.0,4,3
44.0,0.701,0.821,5.0,-4.496,0,0.0335,0.0276,0.00269,0.0875,0.651,107.99,203333.0,4,0
58.0,0.532,0.736,11.0,-6.901,1,0.0383,0.000146,0.000961,0.292,0.656,125.105,354813.0,4,5
36.0,0.337,0.95,3.0,-2.218,0,0.0751,0.000943,0.00082,0.104,0.474,86.179,159566.0,4,2
67.0,0.586,0.777,5.0,-6.185,0,0.0303,4.78e-05,0.00147,0.0729,0.424,143.339,220468.0,4,2
71.0,0.543,0.912,7.0,-10.71,1,0.0601,0.00162,2.1e-06,0.0565,0.836,103.731,256733.0,4,5
30.0,0.526,0.679,9.0,-7.353,0,0.0318,0.000658,0.337,0.816,0.295,112.481,252053.0,4,5
30.0,0.424,0.856,7.0,-6.342,1,0.0566,4.14e-05,0.028,0.39,0.0695,120.026,188413.0,4,3
57.0,0.468,0.839,9.0,-7.39,1,0.0365,0.459,0.461,0.151,0.935,151.842,242027.0,4,5
20.0,0.343,0.372,8.0,-12.89,0,0.0334,0.647,0.938,0.0754,0.219,135.454,265333.0,3,2
49.0,0.75,0.596,3.0,-8.594,1,0.106,0.132,0.0189,0.124,0.334,102.021,207059.0,4,2
73.0,0.541,0.591,2.0,-6.688,1,0.0336,0.289,0.000431,0.124,0.116,111.676,306320.0,4,2
54.0,0.246,0.482,8.0,-9.949,1,0.0359,0.713,0.226,0.102,0.0776,141.863,278093.0,4,5
49.0,0.435,0.671,7.0,-13.126,0,0.0396,0.0206,0.0096,0.208,0.497,156.979,295973.0,4,5
43.0,0.418,0.939,7.0,-7.128,1,0.0966,0.000129,1.2e-06,0.143,0.306,160.141,196597.0,4,3
5.0,0.432,0.968,10.0,-5.682,0,0.07,1.02e-05,2.83e-06,0.1,0.397,107.93,118000.0,4,5
68.0,0.553,0.717,7.0,-5.857,1,0.0318,6.48e-05,0.128,0.0385,0.318,127.947,233267.0,4,4
52.0,0.715,0.536,4.0,-10.498,1,0.0285,0.664,1.76e-06,0.277,0.684,118.091,182640.0,4,4
65.0,0.378,0.925,9.0,-3.781,1,0.185,0.0234,0.00062,0.18,0.584,108.525,234240.0,4,1
55.0,0.527,0.704,9.0,-7.632,1,0.0821,0.626,0.0402,0.117,0.516,143.884,216004.0,4,2
54.0,0.594,0.867,7.0,-6.637,1,0.2,0.00526,8.43e-06,0.293,0.531,90.062,173132.0,4,5
39.0,0.407,0.936,7.0,-6.875,1,0.0579,2.28e-06,0.729,0.104,0.679,90.023,106667.0,4,3
47.0,0.359,0.774,7.0,-5.789,1,0.0745,0.0649,0.104,0.11,0.141,184.739,243919.0,4,2
65.0,0.283,0.891,2.0,-8.165,1,0.178,0.00678,0.0038,0.159,0.226,92.049,258267.0,4,3
40.0,0.611,0.265,11.0,-10.801,1,0.0349,0.733,0.0207,0.107,0.447,137.996,168719.0,4,4
13.0,0.618,0.746,6.0,-6.917,0,0.0322,0.684,0.925,0.0995,0.683,124.031,318107.0,1,2
34.0,0.159,0.978,1.0,-3.937,1,0.09,0.00267,0.527,0.118,0.294,158.146,301973.0,4,5
67.0,0.402,0.873,4.0,-3.209,0,0.0586,0.00484,7.3e-05,0.157,0.684,125.443,253667.0,4,3
24.0,0.292,0.775,4.0,-6.192,0,0.0488,0.00796,1.98e-06,0.111,0.368,150.475,333137.0,4,5
55.0,0.6,0.849,9.0,-5.788,0,0.0376,0.0174,0.00205,0.0745,0.257,140.002,305571.0,1,3
66.0,0.49,0.652,2.0,-5.813,1,0.0274,0.00196,6.24e-05,0.0991,0.339,90.085,192467.0,4,5
55.0,0.367,0.752,6.0,-8.134,0,0.0317,0.0133,0.00979,0.0658,0.401,205.47,336907.0,4,5
37.0,0.532,0.836,9.0,-7.683,0,0.0359,0.0179,0.000772,0.0873,0.184,139.997,274000.0,3,2
38.0,0.698,0.763,11.0,-5.09,0,0.131,0.00224,0.000443,0.0856,0.672,91.986,422813.0,4,1
37.0,0.5,0.794,3.0,-7.579,1,0.029,0.00478,0.00582,0.0926,0.257,90.007,263801.0,4,2
63.0,0.585,0.567,2.0,-8.35,1,0.0263,0.247,0.0023,0.102,0.564,106.127,243560.0,4,5
72.0,0.736,0.811,9.0,-4.17,0,0.081,0.00132,0.000142,0.107,0.609,103.502,216733.0,4,4
60.0,0.403,0.272,2.0,-13.492,1,0.0325,0.403,0.17,0.0806,0.105,130.872,345787.0,4,5
58.0,0.173,0.929,2.0,-4.231,1,0.0727,0.00177,0.0253,0.175,0.2,80.041,223188.0,4,3
60.0,0.475,0.762,11.0,-7.452,0,0.0391,0.0018,0.0493,0.285,0.619,113.682,228973.0,4,5
68.0,0.684,0.481,2.0,-12.59,1,0.0384,0.475,6.57e-05,0.118,0.784,115.078,4.16666667,4,5
55.0,0.498,0.949,11.0,-4.367,0,0.0575,0.000324,0.0232,0.0783,0.517,95.027,180691.0,3,5
39.0,0.245,0.893,7.0,-8.147,1,0.049,0.0301,0.175,0.987,0.68,182.234,504893.0,4,1
33.0,0.696,0.698,1.0,-6.908,0,0.0439,0.305,5.07e-06,0.112,0.563,119.993,176241.0,4,4
35.0,0.544,0.463,9.0,-10.572,1,0.13,0.56,6.62e-05,0.112,0.157,88.906,138667.0,4,4
36.0,0.499,0.32,4.0,-11.35,1,0.0282,0.895,2.36e-06,0.0988,0.33,88.883,210233.0,4,4
42.0,0.442,0.949,4.0,-8.588,0,0.0673,6.89e-05,0.103,0.862,0.0485,90.109,436693.0,4,3
71.0,0.6,0.931,7.0,-4.647,1,0.0734,0.0296,7.1e-05,0.392,0.542,140.123,270427.0,4,4
66.0,0.552,0.645,7.0,-6.595,1,0.0268,0.00187,1.38e-06,0.0424,0.588,89.518,299733.0,4,5
79.0,0.768,0.852,4.0,-6.215,1,0.038,0.214,7.36e-05,0.0723,0.867,128.373,271240.0,4,4
17.0,0.528,0.783,4.0,-6.504,0,0.0497,0.3,0.74,0.0658,0.713,114.925,325762.0,3,2
40.0,0.643,0.913,8.0,-4.538,1,0.0351,0.00651,0.0017,0.0427,0.449,112.988,224427.0,4,1
55.0,0.543,0.643,2.0,-8.649,0,0.0278,0.00448,9.51e-06,0.111,0.272,104.006,302179.0,4,3
24.0,0.293,0.667,9.0,-5.707,1,0.0692,1.12e-05,0.0306,0.111,0.306,117.921,249592.0,4,2
32.0,0.692,0.791,9.0,-4.895,1,0.0494,0.155,1.46e-06,0.239,0.41,118.14,273427.0,4,1
24.0,0.614,0.545,5.0,-9.036,0,0.064,0.483,0.000678,0.203,0.68,145.173,216787.0,4,1
78.0,0.533,0.376,9.0,-11.913,0,0.0393,0.0302,0.248,0.0926,0.187,165.007,4.33245,4,5
3.0,0.613,0.292,6.0,-14.464,0,0.0331,0.694,0.0811,0.0827,0.275,122.124,269522.0,4,2
69.0,0.234,0.865,9.0,-5.131,1,0.0516,3.62e-05,0.000532,0.289,0.194,137.107,255960.0,4,5
40.0,0.152,0.0625,5.0,-23.396,1,0.0358,0.619,0.904,0.0802,0.0355,85.971,286962.0,3,2
40.0,0.415,0.172,2.0,-10.192,1,0.0287,0.202,0.0248,0.115,0.157,98.158,348480.0,3,5
73.0,0.49,0.679,8.0,-3.68,1,0.0309,0.00394,1.54e-05,0.0383,0.506,167.046,261267.0,4,5
27.0,0.704,0.663,9.0,-7.637,0,0.0504,0.0395,0.868,0.0871,0.318,123.994,201280.0,4,0
42.0,0.464,0.576,9.0,-8.315,1,0.0343,0.477,0.968,0.118,0.0666,143.931,275172.0,4,2
65.0,0.484,0.741,2.0,-5.298,1,0.0411,0.0228,0.000164,0.31,0.137,85.076,222317.0,4,5
54.0,0.484,0.991,8.0,-4.028,0,0.0676,0.000289,0.657,0.359,0.559,167.035,225245.0,4,3
37.0,0.78,0.684,8.0,-5.55,0,0.0657,0.308,5.52e-05,0.105,0.778,95.035,216027.0,4,4
55.0,0.463,0.908,10.0,-4.373,0,0.0756,0.00893,2.82e-06,0.366,0.459,99.993,204745.0,4,0
51.0,0.391,0.94,11.0,-4.86,0,0.0795,0.00645,0.548,0.17,0.116,170.014,255680.0,4,3
41.0,0.46,0.748,6.0,-5.52,0,0.0426,0.0575,1.04e-05,0.121,0.261,126.325,260293.0,4,5
53.0,0.776,0.574,5.0,-5.971,0,0.0351,0.431,7.9e-05,0.147,0.427,102.895,202090.0,4,2
39.0,0.641,0.435,2.0,-9.88,1,0.0485,0.461,0.000153,0.132,0.22,76.01,208882.0,4,4
43.0,0.487,0.797,6.0,-5.634,0,0.0697,9.37e-05,0.0826,0.248,0.452,156.016,175432.0,4,5
55.0,0.429,0.683,8.0,-7.297,1,0.038,0.000823,0.00342,0.0801,0.0536,126.873,241890.0,4,2
26.0,0.44,0.847,7.0,-7.002,1,0.0353,0.00019,0.895,0.106,0.248,122.02,285246.0,4,2
36.0,0.572,0.552,9.0,-9.134,1,0.0507,0.512,0.00825,0.0836,0.489,95.06,163293.0,3,1
64.0,0.292,0.714,2.0,-4.919,1,0.0316,0.000658,0.000109,0.102,0.462,151.412,266280.0,3,5
34.0,0.28,0.406,8.0,-8.106,1,0.0312,0.507,0.0975,0.117,0.188,172.765,294573.0,4,2
44.0,0.362,0.76,10.0,-10.179,0,0.0787,2.93e-05,0.0031,0.328,0.321,112.738,265409.0,3,5
43.0,0.4,0.853,4.0,-5.32,0,0.0591,0.00604,0.212,0.334,0.377,138.102,182227.0,4,5
57.0,0.483,0.858,9.0,-2.94,0,0.0346,0.0559,0.00107,0.514,0.712,188.055,357419.0,4,0
67.0,0.484,0.711,2.0,-7.784,1,0.0331,0.0183,0.173,0.0941,0.49,148.189,8.38445,4,5
45.0,0.596,0.727,6.0,-5.763,0,0.0405,0.00481,3.28e-05,0.0554,0.678,135.091,178813.0,4,5
45.0,0.492,0.567,5.0,-6.159,1,0.0327,0.000114,0.536,0.358,0.245,111.01,323373.0,4,2
60.0,0.708,0.683,4.0,-7.768,0,0.0344,0.00122,0.643,0.121,0.463,123.602,220533.0,4,0
62.0,0.579,0.669,4.0,-8.704,0,0.0326,0.253,0.0257,0.0911,0.798,175.181,266173.0,4,5
56.0,0.758,0.954,8.0,-4.573,1,0.108,0.196,4.11e-05,0.0531,0.924,153.973,271907.0,4,4
27.0,0.552,0.659,4.0,-3.515,0,0.0521,0.398,7.56e-06,0.329,0.283,139.976,251987.0,4,4
71.0,0.659,0.585,7.0,-8.189,1,0.0288,0.623,0.000213,0.348,0.784,104.111,158427.0,4,5
22.0,0.615,0.527,3.0,-8.182,1,0.0308,0.16,0.921,0.142,0.503,144.937,159125.0,4,2
64.0,0.628,0.699,5.0,-7.772,1,0.0309,0.0914,1.54e-05,0.0739,0.403,136.03,225848.0,4,4
46.0,0.761,0.514,1.0,-9.271,1,0.143,0.0492,0.00801,0.217,0.258,110.042,182000.0,4,2
47.0,0.456,0.857,7.0,-5.854,1,0.0833,0.00157,0.0344,0.333,0.559,167.709,197427.0,4,0
34.0,0.675,0.911,11.0,-8.397,1,0.27,0.015,6.77e-06,0.304,0.578,109.947,221687.0,4,2
63.0,0.466,0.632,6.0,-6.94,1,0.0326,0.465,0.000256,0.135,0.246,68.893,259907.0,4,5
42.0,0.494,0.548,9.0,-6.753,0,0.0355,0.0213,0.0294,0.183,0.129,78.028,233077.0,4,5
41.0,0.383,0.475,11.0,-11.842,0,0.0278,0.00706,0.759,0.108,0.339,141.423,383101.0,4,0
27.0,0.569,0.893,2.0,-5.708,1,0.0623,0.0061,0.757,0.0861,0.254,137.96,330435.0,4,3
32.0,0.62,0.835,9.0,-6.711,0,0.0319,0.273,0.00339,0.113,0.699,99.022,225072.0,4,4
41.0,0.499,0.76,5.0,-8.662,1,0.0354,0.257,0.0902,0.104,0.206,120.011,285313.0,4,5
53.0,0.622,0.316,2.0,-14.387,1,0.0495,0.883,3.38e-05,0.1,0.723,139.334,157000.0,3,5
63.0,0.469,0.427,4.0,-7.954,0,0.0241,0.00414,3.77e-05,0.128,0.0821,84.053,241560.0,4,5
33.0,0.44,0.881,5.0,-3.357,1,0.0462,0.015,0.072,0.682,0.218,157.987,258907.0,4,5
63.0,0.527,0.636,5.0,-12.888,0,0.0347,0.0599,0.843,0.204,0.607,83.101,334467.0,4,2
57.0,0.546,0.867,11.0,-4.235,0,0.0354,0.0256,0.000229,0.221,0.189,127.988,322040.0,4,0
71.0,0.416,0.675,8.0,-6.109,1,0.0821,0.0504,0.00014,0.265,0.389,140.129,3.84285,4,4
24.0,0.504,0.614,7.0,-9.236,0,0.0494,0.58,0.617,0.112,0.547,168.066,184043.0,4,2
48.0,0.465,0.821,4.0,-11.115,1,0.0487,0.0133,0.00855,0.447,0.697,149.824,209907.0,4,5
38.0,0.342,0.712,10.0,-8.477,0,0.0384,4.94e-06,0.975,0.381,0.198,90.003,254032.0,3,3
27.0,0.469,0.569,1.0,-10.072,1,0.19,0.0861,0.488,0.0872,0.0829,84.33,226508.0,4,2
73.0,0.482,0.849,2.0,-9.198,1,0.0452,0.641,7.74e-06,0.0414,0.937,124.631,2.58711667,4,5
47.0,0.456,0.754,6.0,-3.875,0,0.0298,0.195,0.485,0.292,0.521,109.825,255880.0,4,0
38.0,0.287,0.404,6.0,-8.948,1,0.027,0.34,0.0455,0.111,0.0511,94.829,200113.0,4,5
49.0,0.747,0.932,9.0,-4.671,0,0.157,0.0225,0.0122,0.176,0.937,147.04,148112.0,4,5
33.0,0.515,0.239,1.0,-13.68,1,0.0296,0.714,9.13e-05,0.112,0.27,115.72,247041.0,4,0
31.0,0.733,0.671,10.0,-5.15,0,0.0374,0.00608,0.672,0.109,0.251,120.021,218025.0,4,2
55.0,0.542,0.828,11.0,-3.91,0,0.0536,0.00175,0.0136,0.06,0.785,126.037,194626.0,4,5
44.0,0.633,0.878,11.0,-5.985,1,0.11,0.00287,0.00256,0.0631,0.724,140.976,167000.0,4,5
35.0,0.286,0.882,7.0,-2.362,1,0.039,0.00435,0.0406,0.107,0.0438,139.584,183214.0,4,5
29.0,0.559,0.542,8.0,-6.523,1,0.0362,0.404,1.06e-05,0.208,0.359,129.241,383947.0,3,1
36.0,0.42,0.573,8.0,-10.353,0,0.332,0.54,0.0283,0.0911,0.236,138.003,278680.0,5,0
46.0,0.726,0.817,11.0,-6.397,0,0.0334,0.399,0.178,0.0871,0.501,126.977,222976.0,4,4
45.0,0.48,0.978,1.0,-5.636,1,0.0773,0.0257,0.00247,0.403,0.655,150.319,274600.0,4,5
37.0,0.635,0.615,6.0,-5.826,0,0.0332,0.576,0.00167,0.224,0.429,97.978,213980.0,4,1
34.0,0.176,0.942,4.0,-4.435,0,0.139,0.567,0.823,0.574,0.273,160.066,264751.0,4,2
58.0,0.415,0.23,11.0,-9.666,1,0.0499,0.803,5.4e-06,0.0908,0.203,177.999,236627.0,3,5
50.0,0.652,0.722,5.0,-7.554,0,0.0325,0.0653,0.0211,0.259,0.496,105.972,232931.0,4,2
55.0,0.271,0.866,5.0,-4.072,0,0.0578,0.0489,0.000762,0.116,0.127,175.665,267987.0,4,3
24.0,0.145,0.977,4.0,-5.079,0,0.107,1.12e-05,0.01,0.0766,0.092,144.857,352160.0,4,3
14.0,0.392,0.872,3.0,-4.834,1,0.0421,0.16,9.34e-06,0.18,0.48,176.432,319493.0,4,1
23.0,0.728,0.626,11.0,-7.447,0,0.0371,0.0121,0.00145,0.056,0.918,108.037,186826.0,4,1
16.0,0.597,0.702,4.0,-6.246,0,0.0412,0.156,0.0146,0.266,0.403,158.899,276387.0,3,1
65.0,0.835,0.559,2.0,-9.852,0,0.0323,0.314,0.0992,0.352,0.509,125.023,179520.0,4,5
36.0,0.446,0.974,9.0,-5.626,1,0.043,2.45e-05,0.00352,0.227,0.407,99.148,149053.0,4,5
54.0,0.375,0.777,10.0,-3.92,0,0.0407,6.51e-05,0.00186,0.153,0.48,114.968,271560.0,4,5
37.0,0.478,0.98,4.0,-2.591,0,0.0542,0.000255,2.71e-06,0.332,0.911,150.968,191253.0,4,5
34.0,0.488,0.78,9.0,-4.971,1,0.0412,0.0162,0.00994,0.0968,0.355,87.937,207614.0,4,5
29.0,0.743,0.699,2.0,-9.518,1,0.0667,0.0424,0.0221,0.0482,0.534,94.936,288093.0,4,5
32.0,0.613,0.52,7.0,-12.996,1,0.0368,0.889,0.000599,0.0841,0.61,69.186,217120.0,4,1
37.0,0.583,0.94,2.0,-10.566,1,0.0928,0.633,3.26e-06,0.342,0.662,130.221,169851.0,4,1
73.0,0.652,0.545,1.0,-9.021,1,0.0358,0.774,0.0428,0.0847,0.626,107.019,229760.0,4,2
60.0,0.547,0.596,11.0,-6.044,1,0.0339,8.02e-05,0.739,0.273,0.584,116.17,169507.0,4,2
39.0,0.574,0.857,7.0,-6.973,1,0.0359,0.0268,0.476,0.0786,0.145,132.999,191653.0,4,0
48.0,0.613,0.937,5.0,-10.13,1,0.0498,0.00209,0.0501,0.518,0.414,121.062,420301.0,4,5
42.0,0.503,0.906,11.0,-3.611,0,0.13,0.0079,0.00158,0.417,0.346,84.033,188670.0,4,5
39.0,0.765,0.636,4.0,-8.158,0,0.0479,0.0563,0.000337,0.118,0.518,83.524,240726.0,4,1
39.0,0.467,0.769,2.0,-5.059,1,0.0393,3.93e-05,0.572,0.32,0.607,155.957,275391.0,4,5
54.0,0.576,0.494,10.0,-12.242,0,0.0605,0.106,0.174,0.13,0.587,96.478,199667.0,4,2
27.0,0.415,0.766,1.0,-9.739,1,0.142,7.62e-05,0.872,0.376,0.271,159.923,306000.0,4,2
36.0,0.385,0.972,3.0,-3.816,0,0.0648,0.000193,0.000413,0.302,0.398,141.041,186635.0,4,5
42.0,0.479,0.754,7.0,-5.537,1,0.0292,0.000898,0.00168,0.125,0.426,144.083,255133.0,4,5
40.0,0.255,0.684,9.0,-11.969,1,0.152,0.0423,0.00629,0.386,0.399,171.682,211023.0,4,2
42.0,0.326,0.677,9.0,-5.449,1,0.116,0.0109,0.00281,0.385,0.586,184.8,180324.0,4,5
30.0,0.559,0.598,2.0,-6.826,0,0.028,0.355,7.73e-05,0.109,0.228,101.482,333680.0,3,1
18.0,0.495,0.219,2.0,-16.671,0,0.0332,0.834,8.76e-05,0.154,0.554,116.639,199267.0,5,5
30.0,0.779,0.435,1.0,-7.473,1,0.0449,0.813,7.53e-06,0.0787,0.588,91.002,152693.0,4,4
37.0,0.44,0.988,8.0,-3.46,0,0.0482,1.52e-05,0.389,0.0757,0.664,166.041,220392.0,4,3
